Tidsstempel,09/04/2026 10.21.13
"Summary #3

Sommeren 1657 på Tjele Hovedgaard oplever den fjortenårige Marie Grubbe krigserklæringen og vognulykken, der sender faderen Erik Grubbe til København og hende selv til faster Rigitze. I byen betragter hun livet fra vinduet, indtil generalløjtnant Ulrik Christian Gyldenløve en aften kysser hende i fasters stue; hans død 11. december efterlader hende i døs af længsel. Samtidig forlover Ulrik Frederik Gyldenløve sig med Sofie Urne, men deres hemmelige ægteskab ophæves ved kongelig ordre, og Sofie sendes til klostret i Itzehoe, mens Ulrik Frederik falder i druk og vanry. Efter sejren ved Nyborg i november 1659 vender han tilbage til hoffet som oberst tilhest.

Marie, nu sytten og asketisk efter Ulrik Christians død, trækkes sommeren 1659 ud i det sociale liv med voksentøj og danselære. Ved en søndagsspadsér på Petri Kirkegaard møder hun Ulrik Frederik igen; de forlover sig med Rigitzes og kongens billigelse og stilgifter i december 1660. Uden for hoffets gunst længes Ulrik Frederik efter krig og rejser i april 1661 til Spanien i fjorten måneder. I hans fravær opsluger ensomhed og længsel Marie; hun dvæler ved dødsdrift og selvskade, indtil han i august 1662 vender beruset og hædret hjem. Under et voldeligt genskabsmøde stikker hun efter ham med en brødkniv; skræmt af sin handling og hans kolde distance siver hendes kærlighed ud i ligegyldighed. Ulrik Frederik indleder et forhold til Karen Fiol; på Frederiksborg sommeren 1662 konfronterer Marie dem i haven, kaster en sten mod vinduet og trues med en nål, hvorefter hun tavser for hoffet og indvendigt bryder med ham.

Ved balletten «Die Waldlust» i september 1663 danser Marie som Diana og møder i en grotte Sti Høg, hvis tilbedelse hun belønner med et medlidenhedskys. I januar 1664 følger hun Ulrik Frederik til Aggershus som norsk statholderske; de lever adskilt, indtil han i «Daasen» en rå eftermiddag opsøger hende. Under en drukken samtale bekender hun sin døde kærlighed; i vildt raseri jager han hende ud, og samme nat flygter hun med en skipper til Danmark. Efter brevvekslinger indgives i maj 1667 en supplik til kong Christian V; ved højesteretsdom 14. oktober 1667 ophæves ægteskabet, og Marie får medgift og klenodier tilbage.

Umiddelbart efter rejser hun til Lübeck med kammerpigen Lucie og møder Sti Høg, der følger hende som rejsemarskalk gennem Tyskland. Deres kærlighed brister i Paris, da hans svaghed viser sig. Marie driver herefter om i Europa, indtil hun i Nürnberg møder den fromme adelsmand Remigius, hvis død i en rideulykke sender hende hjem til Tjele med tomme hænder. [Fluency]",3
"Summary #3

Sommeren 1657 på Tjele Hovedgaard oplever den fjortenårige Marie Grubbe krigserklæringen og vognulykken, der sender faderen Erik Grubbe til København og hende selv til faster Rigitze. I byen betragter hun livet fra vinduet, indtil generalløjtnant Ulrik Christian Gyldenløve en aften kysser hende i fasters stue; hans død 11. december efterlader hende i døs af længsel. Samtidig forlover Ulrik Frederik Gyldenløve sig med Sofie Urne, men deres hemmelige ægteskab ophæves ved kongelig ordre, og Sofie sendes til klostret i Itzehoe, mens Ulrik Frederik falder i druk og vanry. Efter sejren ved Nyborg i november 1659 vender han tilbage til hoffet som oberst tilhest.

Marie, nu sytten og asketisk efter Ulrik Christians død, trækkes sommeren 1659 ud i det sociale liv med voksentøj og danselære. Ved en søndagsspadsér på Petri Kirkegaard møder hun Ulrik Frederik igen; de forlover sig med Rigitzes og kongens billigelse og stilgifter i december 1660. Uden for hoffets gunst længes Ulrik Frederik efter krig og rejser i april 1661 til Spanien i fjorten måneder. I hans fravær opsluger ensomhed og længsel Marie; hun dvæler ved dødsdrift og selvskade, indtil han i august 1662 vender beruset og hædret hjem. Under et voldeligt genskabsmøde stikker hun efter ham med en brødkniv; skræmt af sin handling og hans kolde distance siver hendes kærlighed ud i ligegyldighed. Ulrik Frederik indleder et forhold til Karen Fiol; på Frederiksborg sommeren 1662 konfronterer Marie dem i haven, kaster en sten mod vinduet og trues med en nål, hvorefter hun tavser for hoffet og indvendigt bryder med ham.

Ved balletten «Die Waldlust» i september 1663 danser Marie som Diana og møder i en grotte Sti Høg, hvis tilbedelse hun belønner med et medlidenhedskys. I januar 1664 følger hun Ulrik Frederik til Aggershus som norsk statholderske; de lever adskilt, indtil han i «Daasen» en rå eftermiddag opsøger hende. Under en drukken samtale bekender hun sin døde kærlighed; i vildt raseri jager han hende ud, og samme nat flygter hun med en skipper til Danmark. Efter brevvekslinger indgives i maj 1667 en supplik til kong Christian V; ved højesteretsdom 14. oktober 1667 ophæves ægteskabet, og Marie får medgift og klenodier tilbage.

Umiddelbart efter rejser hun til Lübeck med kammerpigen Lucie og møder Sti Høg, der følger hende som rejsemarskalk gennem Tyskland. Deres kærlighed brister i Paris, da hans svaghed viser sig. Marie driver herefter om i Europa, indtil hun i Nürnberg møder den fromme adelsmand Remigius, hvis død i en rideulykke sender hende hjem til Tjele med tomme hænder. [Coherence]",4
"Summary #3

Sommeren 1657 på Tjele Hovedgaard oplever den fjortenårige Marie Grubbe krigserklæringen og vognulykken, der sender faderen Erik Grubbe til København og hende selv til faster Rigitze. I byen betragter hun livet fra vinduet, indtil generalløjtnant Ulrik Christian Gyldenløve en aften kysser hende i fasters stue; hans død 11. december efterlader hende i døs af længsel. Samtidig forlover Ulrik Frederik Gyldenløve sig med Sofie Urne, men deres hemmelige ægteskab ophæves ved kongelig ordre, og Sofie sendes til klostret i Itzehoe, mens Ulrik Frederik falder i druk og vanry. Efter sejren ved Nyborg i november 1659 vender han tilbage til hoffet som oberst tilhest.

Marie, nu sytten og asketisk efter Ulrik Christians død, trækkes sommeren 1659 ud i det sociale liv med voksentøj og danselære. Ved en søndagsspadsér på Petri Kirkegaard møder hun Ulrik Frederik igen; de forlover sig med Rigitzes og kongens billigelse og stilgifter i december 1660. Uden for hoffets gunst længes Ulrik Frederik efter krig og rejser i april 1661 til Spanien i fjorten måneder. I hans fravær opsluger ensomhed og længsel Marie; hun dvæler ved dødsdrift og selvskade, indtil han i august 1662 vender beruset og hædret hjem. Under et voldeligt genskabsmøde stikker hun efter ham med en brødkniv; skræmt af sin handling og hans kolde distance siver hendes kærlighed ud i ligegyldighed. Ulrik Frederik indleder et forhold til Karen Fiol; på Frederiksborg sommeren 1662 konfronterer Marie dem i haven, kaster en sten mod vinduet og trues med en nål, hvorefter hun tavser for hoffet og indvendigt bryder med ham.

Ved balletten «Die Waldlust» i september 1663 danser Marie som Diana og møder i en grotte Sti Høg, hvis tilbedelse hun belønner med et medlidenhedskys. I januar 1664 følger hun Ulrik Frederik til Aggershus som norsk statholderske; de lever adskilt, indtil han i «Daasen» en rå eftermiddag opsøger hende. Under en drukken samtale bekender hun sin døde kærlighed; i vildt raseri jager han hende ud, og samme nat flygter hun med en skipper til Danmark. Efter brevvekslinger indgives i maj 1667 en supplik til kong Christian V; ved højesteretsdom 14. oktober 1667 ophæves ægteskabet, og Marie får medgift og klenodier tilbage.

Umiddelbart efter rejser hun til Lübeck med kammerpigen Lucie og møder Sti Høg, der følger hende som rejsemarskalk gennem Tyskland. Deres kærlighed brister i Paris, da hans svaghed viser sig. Marie driver herefter om i Europa, indtil hun i Nürnberg møder den fromme adelsmand Remigius, hvis død i en rideulykke sender hende hjem til Tjele med tomme hænder. [Relevance]",3
"Summary #3

Sommeren 1657 på Tjele Hovedgaard oplever den fjortenårige Marie Grubbe krigserklæringen og vognulykken, der sender faderen Erik Grubbe til København og hende selv til faster Rigitze. I byen betragter hun livet fra vinduet, indtil generalløjtnant Ulrik Christian Gyldenløve en aften kysser hende i fasters stue; hans død 11. december efterlader hende i døs af længsel. Samtidig forlover Ulrik Frederik Gyldenløve sig med Sofie Urne, men deres hemmelige ægteskab ophæves ved kongelig ordre, og Sofie sendes til klostret i Itzehoe, mens Ulrik Frederik falder i druk og vanry. Efter sejren ved Nyborg i november 1659 vender han tilbage til hoffet som oberst tilhest.

Marie, nu sytten og asketisk efter Ulrik Christians død, trækkes sommeren 1659 ud i det sociale liv med voksentøj og danselære. Ved en søndagsspadsér på Petri Kirkegaard møder hun Ulrik Frederik igen; de forlover sig med Rigitzes og kongens billigelse og stilgifter i december 1660. Uden for hoffets gunst længes Ulrik Frederik efter krig og rejser i april 1661 til Spanien i fjorten måneder. I hans fravær opsluger ensomhed og længsel Marie; hun dvæler ved dødsdrift og selvskade, indtil han i august 1662 vender beruset og hædret hjem. Under et voldeligt genskabsmøde stikker hun efter ham med en brødkniv; skræmt af sin handling og hans kolde distance siver hendes kærlighed ud i ligegyldighed. Ulrik Frederik indleder et forhold til Karen Fiol; på Frederiksborg sommeren 1662 konfronterer Marie dem i haven, kaster en sten mod vinduet og trues med en nål, hvorefter hun tavser for hoffet og indvendigt bryder med ham.

Ved balletten «Die Waldlust» i september 1663 danser Marie som Diana og møder i en grotte Sti Høg, hvis tilbedelse hun belønner med et medlidenhedskys. I januar 1664 følger hun Ulrik Frederik til Aggershus som norsk statholderske; de lever adskilt, indtil han i «Daasen» en rå eftermiddag opsøger hende. Under en drukken samtale bekender hun sin døde kærlighed; i vildt raseri jager han hende ud, og samme nat flygter hun med en skipper til Danmark. Efter brevvekslinger indgives i maj 1667 en supplik til kong Christian V; ved højesteretsdom 14. oktober 1667 ophæves ægteskabet, og Marie får medgift og klenodier tilbage.

Umiddelbart efter rejser hun til Lübeck med kammerpigen Lucie og møder Sti Høg, der følger hende som rejsemarskalk gennem Tyskland. Deres kærlighed brister i Paris, da hans svaghed viser sig. Marie driver herefter om i Europa, indtil hun i Nürnberg møder den fromme adelsmand Remigius, hvis død i en rideulykke sender hende hjem til Tjele med tomme hænder. [Factuality]",3
"Summary #3

Sommeren 1657 på Tjele Hovedgaard oplever den fjortenårige Marie Grubbe krigserklæringen og vognulykken, der sender faderen Erik Grubbe til København og hende selv til faster Rigitze. I byen betragter hun livet fra vinduet, indtil generalløjtnant Ulrik Christian Gyldenløve en aften kysser hende i fasters stue; hans død 11. december efterlader hende i døs af længsel. Samtidig forlover Ulrik Frederik Gyldenløve sig med Sofie Urne, men deres hemmelige ægteskab ophæves ved kongelig ordre, og Sofie sendes til klostret i Itzehoe, mens Ulrik Frederik falder i druk og vanry. Efter sejren ved Nyborg i november 1659 vender han tilbage til hoffet som oberst tilhest.

Marie, nu sytten og asketisk efter Ulrik Christians død, trækkes sommeren 1659 ud i det sociale liv med voksentøj og danselære. Ved en søndagsspadsér på Petri Kirkegaard møder hun Ulrik Frederik igen; de forlover sig med Rigitzes og kongens billigelse og stilgifter i december 1660. Uden for hoffets gunst længes Ulrik Frederik efter krig og rejser i april 1661 til Spanien i fjorten måneder. I hans fravær opsluger ensomhed og længsel Marie; hun dvæler ved dødsdrift og selvskade, indtil han i august 1662 vender beruset og hædret hjem. Under et voldeligt genskabsmøde stikker hun efter ham med en brødkniv; skræmt af sin handling og hans kolde distance siver hendes kærlighed ud i ligegyldighed. Ulrik Frederik indleder et forhold til Karen Fiol; på Frederiksborg sommeren 1662 konfronterer Marie dem i haven, kaster en sten mod vinduet og trues med en nål, hvorefter hun tavser for hoffet og indvendigt bryder med ham.

Ved balletten «Die Waldlust» i september 1663 danser Marie som Diana og møder i en grotte Sti Høg, hvis tilbedelse hun belønner med et medlidenhedskys. I januar 1664 følger hun Ulrik Frederik til Aggershus som norsk statholderske; de lever adskilt, indtil han i «Daasen» en rå eftermiddag opsøger hende. Under en drukken samtale bekender hun sin døde kærlighed; i vildt raseri jager han hende ud, og samme nat flygter hun med en skipper til Danmark. Efter brevvekslinger indgives i maj 1667 en supplik til kong Christian V; ved højesteretsdom 14. oktober 1667 ophæves ægteskabet, og Marie får medgift og klenodier tilbage.

Umiddelbart efter rejser hun til Lübeck med kammerpigen Lucie og møder Sti Høg, der følger hende som rejsemarskalk gennem Tyskland. Deres kærlighed brister i Paris, da hans svaghed viser sig. Marie driver herefter om i Europa, indtil hun i Nürnberg møder den fromme adelsmand Remigius, hvis død i en rideulykke sender hende hjem til Tjele med tomme hænder. [Time]",3
"Summary #3

Sommeren 1657 på Tjele Hovedgaard oplever den fjortenårige Marie Grubbe krigserklæringen og vognulykken, der sender faderen Erik Grubbe til København og hende selv til faster Rigitze. I byen betragter hun livet fra vinduet, indtil generalløjtnant Ulrik Christian Gyldenløve en aften kysser hende i fasters stue; hans død 11. december efterlader hende i døs af længsel. Samtidig forlover Ulrik Frederik Gyldenløve sig med Sofie Urne, men deres hemmelige ægteskab ophæves ved kongelig ordre, og Sofie sendes til klostret i Itzehoe, mens Ulrik Frederik falder i druk og vanry. Efter sejren ved Nyborg i november 1659 vender han tilbage til hoffet som oberst tilhest.

Marie, nu sytten og asketisk efter Ulrik Christians død, trækkes sommeren 1659 ud i det sociale liv med voksentøj og danselære. Ved en søndagsspadsér på Petri Kirkegaard møder hun Ulrik Frederik igen; de forlover sig med Rigitzes og kongens billigelse og stilgifter i december 1660. Uden for hoffets gunst længes Ulrik Frederik efter krig og rejser i april 1661 til Spanien i fjorten måneder. I hans fravær opsluger ensomhed og længsel Marie; hun dvæler ved dødsdrift og selvskade, indtil han i august 1662 vender beruset og hædret hjem. Under et voldeligt genskabsmøde stikker hun efter ham med en brødkniv; skræmt af sin handling og hans kolde distance siver hendes kærlighed ud i ligegyldighed. Ulrik Frederik indleder et forhold til Karen Fiol; på Frederiksborg sommeren 1662 konfronterer Marie dem i haven, kaster en sten mod vinduet og trues med en nål, hvorefter hun tavser for hoffet og indvendigt bryder med ham.

Ved balletten «Die Waldlust» i september 1663 danser Marie som Diana og møder i en grotte Sti Høg, hvis tilbedelse hun belønner med et medlidenhedskys. I januar 1664 følger hun Ulrik Frederik til Aggershus som norsk statholderske; de lever adskilt, indtil han i «Daasen» en rå eftermiddag opsøger hende. Under en drukken samtale bekender hun sin døde kærlighed; i vildt raseri jager han hende ud, og samme nat flygter hun med en skipper til Danmark. Efter brevvekslinger indgives i maj 1667 en supplik til kong Christian V; ved højesteretsdom 14. oktober 1667 ophæves ægteskabet, og Marie får medgift og klenodier tilbage.

Umiddelbart efter rejser hun til Lübeck med kammerpigen Lucie og møder Sti Høg, der følger hende som rejsemarskalk gennem Tyskland. Deres kærlighed brister i Paris, da hans svaghed viser sig. Marie driver herefter om i Europa, indtil hun i Nürnberg møder den fromme adelsmand Remigius, hvis død i en rideulykke sender hende hjem til Tjele med tomme hænder. [Place]",3
"Summary #3

Sommeren 1657 på Tjele Hovedgaard oplever den fjortenårige Marie Grubbe krigserklæringen og vognulykken, der sender faderen Erik Grubbe til København og hende selv til faster Rigitze. I byen betragter hun livet fra vinduet, indtil generalløjtnant Ulrik Christian Gyldenløve en aften kysser hende i fasters stue; hans død 11. december efterlader hende i døs af længsel. Samtidig forlover Ulrik Frederik Gyldenløve sig med Sofie Urne, men deres hemmelige ægteskab ophæves ved kongelig ordre, og Sofie sendes til klostret i Itzehoe, mens Ulrik Frederik falder i druk og vanry. Efter sejren ved Nyborg i november 1659 vender han tilbage til hoffet som oberst tilhest.

Marie, nu sytten og asketisk efter Ulrik Christians død, trækkes sommeren 1659 ud i det sociale liv med voksentøj og danselære. Ved en søndagsspadsér på Petri Kirkegaard møder hun Ulrik Frederik igen; de forlover sig med Rigitzes og kongens billigelse og stilgifter i december 1660. Uden for hoffets gunst længes Ulrik Frederik efter krig og rejser i april 1661 til Spanien i fjorten måneder. I hans fravær opsluger ensomhed og længsel Marie; hun dvæler ved dødsdrift og selvskade, indtil han i august 1662 vender beruset og hædret hjem. Under et voldeligt genskabsmøde stikker hun efter ham med en brødkniv; skræmt af sin handling og hans kolde distance siver hendes kærlighed ud i ligegyldighed. Ulrik Frederik indleder et forhold til Karen Fiol; på Frederiksborg sommeren 1662 konfronterer Marie dem i haven, kaster en sten mod vinduet og trues med en nål, hvorefter hun tavser for hoffet og indvendigt bryder med ham.

Ved balletten «Die Waldlust» i september 1663 danser Marie som Diana og møder i en grotte Sti Høg, hvis tilbedelse hun belønner med et medlidenhedskys. I januar 1664 følger hun Ulrik Frederik til Aggershus som norsk statholderske; de lever adskilt, indtil han i «Daasen» en rå eftermiddag opsøger hende. Under en drukken samtale bekender hun sin døde kærlighed; i vildt raseri jager han hende ud, og samme nat flygter hun med en skipper til Danmark. Efter brevvekslinger indgives i maj 1667 en supplik til kong Christian V; ved højesteretsdom 14. oktober 1667 ophæves ægteskabet, og Marie får medgift og klenodier tilbage.

Umiddelbart efter rejser hun til Lübeck med kammerpigen Lucie og møder Sti Høg, der følger hende som rejsemarskalk gennem Tyskland. Deres kærlighed brister i Paris, da hans svaghed viser sig. Marie driver herefter om i Europa, indtil hun i Nürnberg møder den fromme adelsmand Remigius, hvis død i en rideulykke sender hende hjem til Tjele med tomme hænder. [Characters]",3
"Summary #3

Sommeren 1657 på Tjele Hovedgaard oplever den fjortenårige Marie Grubbe krigserklæringen og vognulykken, der sender faderen Erik Grubbe til København og hende selv til faster Rigitze. I byen betragter hun livet fra vinduet, indtil generalløjtnant Ulrik Christian Gyldenløve en aften kysser hende i fasters stue; hans død 11. december efterlader hende i døs af længsel. Samtidig forlover Ulrik Frederik Gyldenløve sig med Sofie Urne, men deres hemmelige ægteskab ophæves ved kongelig ordre, og Sofie sendes til klostret i Itzehoe, mens Ulrik Frederik falder i druk og vanry. Efter sejren ved Nyborg i november 1659 vender han tilbage til hoffet som oberst tilhest.

Marie, nu sytten og asketisk efter Ulrik Christians død, trækkes sommeren 1659 ud i det sociale liv med voksentøj og danselære. Ved en søndagsspadsér på Petri Kirkegaard møder hun Ulrik Frederik igen; de forlover sig med Rigitzes og kongens billigelse og stilgifter i december 1660. Uden for hoffets gunst længes Ulrik Frederik efter krig og rejser i april 1661 til Spanien i fjorten måneder. I hans fravær opsluger ensomhed og længsel Marie; hun dvæler ved dødsdrift og selvskade, indtil han i august 1662 vender beruset og hædret hjem. Under et voldeligt genskabsmøde stikker hun efter ham med en brødkniv; skræmt af sin handling og hans kolde distance siver hendes kærlighed ud i ligegyldighed. Ulrik Frederik indleder et forhold til Karen Fiol; på Frederiksborg sommeren 1662 konfronterer Marie dem i haven, kaster en sten mod vinduet og trues med en nål, hvorefter hun tavser for hoffet og indvendigt bryder med ham.

Ved balletten «Die Waldlust» i september 1663 danser Marie som Diana og møder i en grotte Sti Høg, hvis tilbedelse hun belønner med et medlidenhedskys. I januar 1664 følger hun Ulrik Frederik til Aggershus som norsk statholderske; de lever adskilt, indtil han i «Daasen» en rå eftermiddag opsøger hende. Under en drukken samtale bekender hun sin døde kærlighed; i vildt raseri jager han hende ud, og samme nat flygter hun med en skipper til Danmark. Efter brevvekslinger indgives i maj 1667 en supplik til kong Christian V; ved højesteretsdom 14. oktober 1667 ophæves ægteskabet, og Marie får medgift og klenodier tilbage.

Umiddelbart efter rejser hun til Lübeck med kammerpigen Lucie og møder Sti Høg, der følger hende som rejsemarskalk gennem Tyskland. Deres kærlighed brister i Paris, da hans svaghed viser sig. Marie driver herefter om i Europa, indtil hun i Nürnberg møder den fromme adelsmand Remigius, hvis død i en rideulykke sender hende hjem til Tjele med tomme hænder. [Plot]",3
"Summary #3

Sommeren 1657 på Tjele Hovedgaard oplever den fjortenårige Marie Grubbe krigserklæringen og vognulykken, der sender faderen Erik Grubbe til København og hende selv til faster Rigitze. I byen betragter hun livet fra vinduet, indtil generalløjtnant Ulrik Christian Gyldenløve en aften kysser hende i fasters stue; hans død 11. december efterlader hende i døs af længsel. Samtidig forlover Ulrik Frederik Gyldenløve sig med Sofie Urne, men deres hemmelige ægteskab ophæves ved kongelig ordre, og Sofie sendes til klostret i Itzehoe, mens Ulrik Frederik falder i druk og vanry. Efter sejren ved Nyborg i november 1659 vender han tilbage til hoffet som oberst tilhest.

Marie, nu sytten og asketisk efter Ulrik Christians død, trækkes sommeren 1659 ud i det sociale liv med voksentøj og danselære. Ved en søndagsspadsér på Petri Kirkegaard møder hun Ulrik Frederik igen; de forlover sig med Rigitzes og kongens billigelse og stilgifter i december 1660. Uden for hoffets gunst længes Ulrik Frederik efter krig og rejser i april 1661 til Spanien i fjorten måneder. I hans fravær opsluger ensomhed og længsel Marie; hun dvæler ved dødsdrift og selvskade, indtil han i august 1662 vender beruset og hædret hjem. Under et voldeligt genskabsmøde stikker hun efter ham med en brødkniv; skræmt af sin handling og hans kolde distance siver hendes kærlighed ud i ligegyldighed. Ulrik Frederik indleder et forhold til Karen Fiol; på Frederiksborg sommeren 1662 konfronterer Marie dem i haven, kaster en sten mod vinduet og trues med en nål, hvorefter hun tavser for hoffet og indvendigt bryder med ham.

Ved balletten «Die Waldlust» i september 1663 danser Marie som Diana og møder i en grotte Sti Høg, hvis tilbedelse hun belønner med et medlidenhedskys. I januar 1664 følger hun Ulrik Frederik til Aggershus som norsk statholderske; de lever adskilt, indtil han i «Daasen» en rå eftermiddag opsøger hende. Under en drukken samtale bekender hun sin døde kærlighed; i vildt raseri jager han hende ud, og samme nat flygter hun med en skipper til Danmark. Efter brevvekslinger indgives i maj 1667 en supplik til kong Christian V; ved højesteretsdom 14. oktober 1667 ophæves ægteskabet, og Marie får medgift og klenodier tilbage.

Umiddelbart efter rejser hun til Lübeck med kammerpigen Lucie og møder Sti Høg, der følger hende som rejsemarskalk gennem Tyskland. Deres kærlighed brister i Paris, da hans svaghed viser sig. Marie driver herefter om i Europa, indtil hun i Nürnberg møder den fromme adelsmand Remigius, hvis død i en rideulykke sender hende hjem til Tjele med tomme hænder. [Themes]",1
novel_id,Niels Lyhne
"Summary #1

Den realistisk-historiske roman foregår i 1800-tallets danske provins og i København og følger slægterne Bliderne og Lyhnerne. Bartholine Blider, en følsom og digtglad bondepige, føler sig fremmed i sin jævne familie og drømmer om at leve gennem poesien. Den unge student Lyhne fra Lønborggaard forelsker sig i hende, og de gifter sig, men ægteskabet skranter: han længes efter hverdagens ro, hun taber sine illusioner og trækker sig tilbage i bitterhed. Deres søn Niels vokser op mellem moderens eventyr og faderens jordbundne fornuft og udvikler en urolig fantasi sammen med veninden Frithiof.

Da Niels er tolv, ankommer huslæreren Hr. Bigum og Lyhnes søster Edele fra København. Edeles mondæne arrogance og afvisning af Bigums kærlighed gør indtryk på Niels. Edeles død under kirsebærblomsterne knuser hans barnetro og vækker oprør mod Gud. Et halvt år senere kommer fætter Erik i lære på gården; hans jordnære natur vinder magt over Niels og Frithiof, og den fælles fantasihistorie opgives. Niels undertrykker sin hemmelige kærlighed til Erik, der sendes til Kunstakademiet i København.

I hovedstaden møder Niels gennem Erik den livlige enke Fru Boye, hvis atelier er centrum for unge kunstnere og frisindede diskussioner om sensualitet og idealisme. Niels føler sig draget af hendes udstråling og frigjorte livssyn og viger bort fra sine puritanske slægtninge. En forårsaften hos Fru Boye erkender han sin kærlighed til hende, kysser hendes hånd og går ud i natten med ny sikkerhed. [Fluency]",3
"Summary #1

Den realistisk-historiske roman foregår i 1800-tallets danske provins og i København og følger slægterne Bliderne og Lyhnerne. Bartholine Blider, en følsom og digtglad bondepige, føler sig fremmed i sin jævne familie og drømmer om at leve gennem poesien. Den unge student Lyhne fra Lønborggaard forelsker sig i hende, og de gifter sig, men ægteskabet skranter: han længes efter hverdagens ro, hun taber sine illusioner og trækker sig tilbage i bitterhed. Deres søn Niels vokser op mellem moderens eventyr og faderens jordbundne fornuft og udvikler en urolig fantasi sammen med veninden Frithiof.

Da Niels er tolv, ankommer huslæreren Hr. Bigum og Lyhnes søster Edele fra København. Edeles mondæne arrogance og afvisning af Bigums kærlighed gør indtryk på Niels. Edeles død under kirsebærblomsterne knuser hans barnetro og vækker oprør mod Gud. Et halvt år senere kommer fætter Erik i lære på gården; hans jordnære natur vinder magt over Niels og Frithiof, og den fælles fantasihistorie opgives. Niels undertrykker sin hemmelige kærlighed til Erik, der sendes til Kunstakademiet i København.

I hovedstaden møder Niels gennem Erik den livlige enke Fru Boye, hvis atelier er centrum for unge kunstnere og frisindede diskussioner om sensualitet og idealisme. Niels føler sig draget af hendes udstråling og frigjorte livssyn og viger bort fra sine puritanske slægtninge. En forårsaften hos Fru Boye erkender han sin kærlighed til hende, kysser hendes hånd og går ud i natten med ny sikkerhed. [Coherence]",4
"Summary #1

Den realistisk-historiske roman foregår i 1800-tallets danske provins og i København og følger slægterne Bliderne og Lyhnerne. Bartholine Blider, en følsom og digtglad bondepige, føler sig fremmed i sin jævne familie og drømmer om at leve gennem poesien. Den unge student Lyhne fra Lønborggaard forelsker sig i hende, og de gifter sig, men ægteskabet skranter: han længes efter hverdagens ro, hun taber sine illusioner og trækker sig tilbage i bitterhed. Deres søn Niels vokser op mellem moderens eventyr og faderens jordbundne fornuft og udvikler en urolig fantasi sammen med veninden Frithiof.

Da Niels er tolv, ankommer huslæreren Hr. Bigum og Lyhnes søster Edele fra København. Edeles mondæne arrogance og afvisning af Bigums kærlighed gør indtryk på Niels. Edeles død under kirsebærblomsterne knuser hans barnetro og vækker oprør mod Gud. Et halvt år senere kommer fætter Erik i lære på gården; hans jordnære natur vinder magt over Niels og Frithiof, og den fælles fantasihistorie opgives. Niels undertrykker sin hemmelige kærlighed til Erik, der sendes til Kunstakademiet i København.

I hovedstaden møder Niels gennem Erik den livlige enke Fru Boye, hvis atelier er centrum for unge kunstnere og frisindede diskussioner om sensualitet og idealisme. Niels føler sig draget af hendes udstråling og frigjorte livssyn og viger bort fra sine puritanske slægtninge. En forårsaften hos Fru Boye erkender han sin kærlighed til hende, kysser hendes hånd og går ud i natten med ny sikkerhed. [Relevance]",3
"Summary #1

Den realistisk-historiske roman foregår i 1800-tallets danske provins og i København og følger slægterne Bliderne og Lyhnerne. Bartholine Blider, en følsom og digtglad bondepige, føler sig fremmed i sin jævne familie og drømmer om at leve gennem poesien. Den unge student Lyhne fra Lønborggaard forelsker sig i hende, og de gifter sig, men ægteskabet skranter: han længes efter hverdagens ro, hun taber sine illusioner og trækker sig tilbage i bitterhed. Deres søn Niels vokser op mellem moderens eventyr og faderens jordbundne fornuft og udvikler en urolig fantasi sammen med veninden Frithiof.

Da Niels er tolv, ankommer huslæreren Hr. Bigum og Lyhnes søster Edele fra København. Edeles mondæne arrogance og afvisning af Bigums kærlighed gør indtryk på Niels. Edeles død under kirsebærblomsterne knuser hans barnetro og vækker oprør mod Gud. Et halvt år senere kommer fætter Erik i lære på gården; hans jordnære natur vinder magt over Niels og Frithiof, og den fælles fantasihistorie opgives. Niels undertrykker sin hemmelige kærlighed til Erik, der sendes til Kunstakademiet i København.

I hovedstaden møder Niels gennem Erik den livlige enke Fru Boye, hvis atelier er centrum for unge kunstnere og frisindede diskussioner om sensualitet og idealisme. Niels føler sig draget af hendes udstråling og frigjorte livssyn og viger bort fra sine puritanske slægtninge. En forårsaften hos Fru Boye erkender han sin kærlighed til hende, kysser hendes hånd og går ud i natten med ny sikkerhed. [Factuality]",3
