Tidsstempel,06/03/2026 12.07.45
"Summary #3

Teksten følger flere generationer og kredser om slægten Lyhne og deres omgangskreds på et dansk gods, Lønborggaard, samt om de unge mænds dannelses- og kærlighedsliv. Først skildres Bartholine, en poetisk, anderledes ung pige i en praktisk gårdfamilie, hendes forelskelse i den lidt verdensvante Lyhne fra nabogården, deres forelskelse, ægteskab og den langsomme afkøling af ægteskabet; Lyhne søger ro i dagliglivet, Bartholine søger poesi og længes efter et rigt åndsliv. De får sønnen Niels, hvis fantasi og barndomslege danner grundlaget for hans senere udvikling. Bartholine søger til drømmene, svigtes i ægteskabet og ender bitrere; hendes død omtales senere.

Sideløbende introduceres Lyhnes omgangskreds: den dannede, lidt trætte familielinje Lyhne; frøken Edele Lyhne, hjemvendt fra København, som bliver centrum for begejstring og konflikter; huslæreren Hr. Bigum, en filosofisk, følsom mand der forelsker sig i Edele og får sit frieri afvist; og den unge Erik Refstrup, kunstnerisk begavet, som kommer til gården som elev. Edele indleder et forhold med Bigum, men dør efter kort tid — hendes sygdomsforløb og død er et vendepunkt for flere unge.

Niels vokser op, veksler mellem moderens fantasi og faderens jordnære praktiske liv og søger identitet gennem litteratur, venskaber og hyppigt gennem den intellektuelle kreds omkring Fru Boye i København. Der udvikles et kompliceret forhold mellem Niels, Fru Boye og Hr. Bigum; Bigums hjertesorg og Edele-døden præger de unge. Erik rejser til Italien for at blive billedhugger/maler, vender hjem med talent og bliver centrum for drengenes æstetiske interesse; han gifter sig senere med Fennimore og flytter til Mariagerfjord, men ægteskabet forfalder i utroskab, og Erik dør tragisk i en vognulykke. Niels forsøger at hjælpe ham, men svigtes følelsesmæssigt og søger senere til landbrugslivet.

Fortællingens store begivenheder — forelskelser og svigt, kunstnerisk dannelse, venskaber, sygdom og dødsfald — følger hinanden kronologisk og former Niels’ udvikling fra dreng til mand. Fremtrædende temaer, klart forankret i handlingen, er kærlighedens illusioner og skuffelser, kunstnerisk længsel og dannelse, familiekonflikter og sorgens virkning på livsvalg. Narrativet skildrer, uden moralske udlægninger, hvordan personlige valg og ydre hændelser bryder eller bekræfter menneskers planer og selvforståelse. [Characters]",3
"Summary #3

Teksten følger flere generationer og kredser om slægten Lyhne og deres omgangskreds på et dansk gods, Lønborggaard, samt om de unge mænds dannelses- og kærlighedsliv. Først skildres Bartholine, en poetisk, anderledes ung pige i en praktisk gårdfamilie, hendes forelskelse i den lidt verdensvante Lyhne fra nabogården, deres forelskelse, ægteskab og den langsomme afkøling af ægteskabet; Lyhne søger ro i dagliglivet, Bartholine søger poesi og længes efter et rigt åndsliv. De får sønnen Niels, hvis fantasi og barndomslege danner grundlaget for hans senere udvikling. Bartholine søger til drømmene, svigtes i ægteskabet og ender bitrere; hendes død omtales senere.

Sideløbende introduceres Lyhnes omgangskreds: den dannede, lidt trætte familielinje Lyhne; frøken Edele Lyhne, hjemvendt fra København, som bliver centrum for begejstring og konflikter; huslæreren Hr. Bigum, en filosofisk, følsom mand der forelsker sig i Edele og får sit frieri afvist; og den unge Erik Refstrup, kunstnerisk begavet, som kommer til gården som elev. Edele indleder et forhold med Bigum, men dør efter kort tid — hendes sygdomsforløb og død er et vendepunkt for flere unge.

Niels vokser op, veksler mellem moderens fantasi og faderens jordnære praktiske liv og søger identitet gennem litteratur, venskaber og hyppigt gennem den intellektuelle kreds omkring Fru Boye i København. Der udvikles et kompliceret forhold mellem Niels, Fru Boye og Hr. Bigum; Bigums hjertesorg og Edele-døden præger de unge. Erik rejser til Italien for at blive billedhugger/maler, vender hjem med talent og bliver centrum for drengenes æstetiske interesse; han gifter sig senere med Fennimore og flytter til Mariagerfjord, men ægteskabet forfalder i utroskab, og Erik dør tragisk i en vognulykke. Niels forsøger at hjælpe ham, men svigtes følelsesmæssigt og søger senere til landbrugslivet.

Fortællingens store begivenheder — forelskelser og svigt, kunstnerisk dannelse, venskaber, sygdom og dødsfald — følger hinanden kronologisk og former Niels’ udvikling fra dreng til mand. Fremtrædende temaer, klart forankret i handlingen, er kærlighedens illusioner og skuffelser, kunstnerisk længsel og dannelse, familiekonflikter og sorgens virkning på livsvalg. Narrativet skildrer, uden moralske udlægninger, hvordan personlige valg og ydre hændelser bryder eller bekræfter menneskers planer og selvforståelse. [Plot]",2
"Summary #3

Teksten følger flere generationer og kredser om slægten Lyhne og deres omgangskreds på et dansk gods, Lønborggaard, samt om de unge mænds dannelses- og kærlighedsliv. Først skildres Bartholine, en poetisk, anderledes ung pige i en praktisk gårdfamilie, hendes forelskelse i den lidt verdensvante Lyhne fra nabogården, deres forelskelse, ægteskab og den langsomme afkøling af ægteskabet; Lyhne søger ro i dagliglivet, Bartholine søger poesi og længes efter et rigt åndsliv. De får sønnen Niels, hvis fantasi og barndomslege danner grundlaget for hans senere udvikling. Bartholine søger til drømmene, svigtes i ægteskabet og ender bitrere; hendes død omtales senere.

Sideløbende introduceres Lyhnes omgangskreds: den dannede, lidt trætte familielinje Lyhne; frøken Edele Lyhne, hjemvendt fra København, som bliver centrum for begejstring og konflikter; huslæreren Hr. Bigum, en filosofisk, følsom mand der forelsker sig i Edele og får sit frieri afvist; og den unge Erik Refstrup, kunstnerisk begavet, som kommer til gården som elev. Edele indleder et forhold med Bigum, men dør efter kort tid — hendes sygdomsforløb og død er et vendepunkt for flere unge.

Niels vokser op, veksler mellem moderens fantasi og faderens jordnære praktiske liv og søger identitet gennem litteratur, venskaber og hyppigt gennem den intellektuelle kreds omkring Fru Boye i København. Der udvikles et kompliceret forhold mellem Niels, Fru Boye og Hr. Bigum; Bigums hjertesorg og Edele-døden præger de unge. Erik rejser til Italien for at blive billedhugger/maler, vender hjem med talent og bliver centrum for drengenes æstetiske interesse; han gifter sig senere med Fennimore og flytter til Mariagerfjord, men ægteskabet forfalder i utroskab, og Erik dør tragisk i en vognulykke. Niels forsøger at hjælpe ham, men svigtes følelsesmæssigt og søger senere til landbrugslivet.

Fortællingens store begivenheder — forelskelser og svigt, kunstnerisk dannelse, venskaber, sygdom og dødsfald — følger hinanden kronologisk og former Niels’ udvikling fra dreng til mand. Fremtrædende temaer, klart forankret i handlingen, er kærlighedens illusioner og skuffelser, kunstnerisk længsel og dannelse, familiekonflikter og sorgens virkning på livsvalg. Narrativet skildrer, uden moralske udlægninger, hvordan personlige valg og ydre hændelser bryder eller bekræfter menneskers planer og selvforståelse. [Themes]",2
"Summary #4

Midt i 1800-tallets Danmark, på Lønborggaard og nabogården Bliderne, vokser Bartholine Blider op omgivet af praktiske slægtninge; hun lever i digte og drømmer sig væk. Da den unge godsejer Lyhne vender hjem fra udlandet og frier, ser hun i ham frelsen, men ægteskabet skuffer hurtigt: Lyhne trættes af hendes romantik, hun bliver kølig og indesluttet, og graviditeten bliver hans eneste trøst. Sønnen Niels vokser op mellem moderens fantasi og faderens jordbundne virkelighed, usikker på, hvordan man bliver “stor”.

Efter konfirmationen kommer huslærer Hr. Bigum og Lyhnes elegante, syge søster Edele til gården. Bigum forelsker sig håbløst i Edele, bliver offentligt afvist og forlader stedet; Edele dør kort efter. Niels’ barnetro brydes, da hans bøn om hendes liv ikke høres. Barndomsvennen Erik Refstrup, nu billedhugger, trækker Niels med til Københavns kunstnerkredse, hvor han møder Fru Boye; deres uforløste kærlighed ender med hendes forlovelse med en anden. Niels vandrer to år i udlandet, ensom og tom.

Ved hjemkomsten genoptages venskabet med Erik og hans hustru Fennimore, som bor ved Mariager Fjord. Ægteskabet er forkrøblet: Erik drikker og kan ikke skabe, Fennimore elsker desperat og forgæves. Niels og Fennimore indleder en hemmelig affære, der synker i skyld og list. Da Erik omkommer i en vognulykke, styrter Fennimore i selvbebrejdelse og sender Niels bort. Han flygter til Riva ved Gardasøen, finder kort trøst hos den stemmeløse operasangerinde Madame Odéro, men mister også hende.

Hjemme på Lønborggaard gifter Niels sig med den jævnaldrende Gerda Skinnerup; de får en søn og lever lykkeligt, indtil Gerda dør i svangerskabskvaler. Derefter rammes barnet af kramper; i angst råber Niels til Gud, men drengen dør. Knust over sit svigt mod egen ateisme og over dobbelt-tabet melder han sig som frivillig, da krigen bryder ud. Han bliver skudt gennem lungen, indlagt på et lazaret mellem tre døende kammerater og afviser præsten. Han dør efter to døgn med erkendelsen af menneskets fundamentale ensomhed og af livets manglende mening uden gud. [Fluency]",4
"Summary #4

Midt i 1800-tallets Danmark, på Lønborggaard og nabogården Bliderne, vokser Bartholine Blider op omgivet af praktiske slægtninge; hun lever i digte og drømmer sig væk. Da den unge godsejer Lyhne vender hjem fra udlandet og frier, ser hun i ham frelsen, men ægteskabet skuffer hurtigt: Lyhne trættes af hendes romantik, hun bliver kølig og indesluttet, og graviditeten bliver hans eneste trøst. Sønnen Niels vokser op mellem moderens fantasi og faderens jordbundne virkelighed, usikker på, hvordan man bliver “stor”.

Efter konfirmationen kommer huslærer Hr. Bigum og Lyhnes elegante, syge søster Edele til gården. Bigum forelsker sig håbløst i Edele, bliver offentligt afvist og forlader stedet; Edele dør kort efter. Niels’ barnetro brydes, da hans bøn om hendes liv ikke høres. Barndomsvennen Erik Refstrup, nu billedhugger, trækker Niels med til Københavns kunstnerkredse, hvor han møder Fru Boye; deres uforløste kærlighed ender med hendes forlovelse med en anden. Niels vandrer to år i udlandet, ensom og tom.

Ved hjemkomsten genoptages venskabet med Erik og hans hustru Fennimore, som bor ved Mariager Fjord. Ægteskabet er forkrøblet: Erik drikker og kan ikke skabe, Fennimore elsker desperat og forgæves. Niels og Fennimore indleder en hemmelig affære, der synker i skyld og list. Da Erik omkommer i en vognulykke, styrter Fennimore i selvbebrejdelse og sender Niels bort. Han flygter til Riva ved Gardasøen, finder kort trøst hos den stemmeløse operasangerinde Madame Odéro, men mister også hende.

Hjemme på Lønborggaard gifter Niels sig med den jævnaldrende Gerda Skinnerup; de får en søn og lever lykkeligt, indtil Gerda dør i svangerskabskvaler. Derefter rammes barnet af kramper; i angst råber Niels til Gud, men drengen dør. Knust over sit svigt mod egen ateisme og over dobbelt-tabet melder han sig som frivillig, da krigen bryder ud. Han bliver skudt gennem lungen, indlagt på et lazaret mellem tre døende kammerater og afviser præsten. Han dør efter to døgn med erkendelsen af menneskets fundamentale ensomhed og af livets manglende mening uden gud. [Coherence]",5
"Summary #4

Midt i 1800-tallets Danmark, på Lønborggaard og nabogården Bliderne, vokser Bartholine Blider op omgivet af praktiske slægtninge; hun lever i digte og drømmer sig væk. Da den unge godsejer Lyhne vender hjem fra udlandet og frier, ser hun i ham frelsen, men ægteskabet skuffer hurtigt: Lyhne trættes af hendes romantik, hun bliver kølig og indesluttet, og graviditeten bliver hans eneste trøst. Sønnen Niels vokser op mellem moderens fantasi og faderens jordbundne virkelighed, usikker på, hvordan man bliver “stor”.

Efter konfirmationen kommer huslærer Hr. Bigum og Lyhnes elegante, syge søster Edele til gården. Bigum forelsker sig håbløst i Edele, bliver offentligt afvist og forlader stedet; Edele dør kort efter. Niels’ barnetro brydes, da hans bøn om hendes liv ikke høres. Barndomsvennen Erik Refstrup, nu billedhugger, trækker Niels med til Københavns kunstnerkredse, hvor han møder Fru Boye; deres uforløste kærlighed ender med hendes forlovelse med en anden. Niels vandrer to år i udlandet, ensom og tom.

Ved hjemkomsten genoptages venskabet med Erik og hans hustru Fennimore, som bor ved Mariager Fjord. Ægteskabet er forkrøblet: Erik drikker og kan ikke skabe, Fennimore elsker desperat og forgæves. Niels og Fennimore indleder en hemmelig affære, der synker i skyld og list. Da Erik omkommer i en vognulykke, styrter Fennimore i selvbebrejdelse og sender Niels bort. Han flygter til Riva ved Gardasøen, finder kort trøst hos den stemmeløse operasangerinde Madame Odéro, men mister også hende.

Hjemme på Lønborggaard gifter Niels sig med den jævnaldrende Gerda Skinnerup; de får en søn og lever lykkeligt, indtil Gerda dør i svangerskabskvaler. Derefter rammes barnet af kramper; i angst råber Niels til Gud, men drengen dør. Knust over sit svigt mod egen ateisme og over dobbelt-tabet melder han sig som frivillig, da krigen bryder ud. Han bliver skudt gennem lungen, indlagt på et lazaret mellem tre døende kammerater og afviser præsten. Han dør efter to døgn med erkendelsen af menneskets fundamentale ensomhed og af livets manglende mening uden gud. [Relevance]",5
"Summary #4

Midt i 1800-tallets Danmark, på Lønborggaard og nabogården Bliderne, vokser Bartholine Blider op omgivet af praktiske slægtninge; hun lever i digte og drømmer sig væk. Da den unge godsejer Lyhne vender hjem fra udlandet og frier, ser hun i ham frelsen, men ægteskabet skuffer hurtigt: Lyhne trættes af hendes romantik, hun bliver kølig og indesluttet, og graviditeten bliver hans eneste trøst. Sønnen Niels vokser op mellem moderens fantasi og faderens jordbundne virkelighed, usikker på, hvordan man bliver “stor”.

Efter konfirmationen kommer huslærer Hr. Bigum og Lyhnes elegante, syge søster Edele til gården. Bigum forelsker sig håbløst i Edele, bliver offentligt afvist og forlader stedet; Edele dør kort efter. Niels’ barnetro brydes, da hans bøn om hendes liv ikke høres. Barndomsvennen Erik Refstrup, nu billedhugger, trækker Niels med til Københavns kunstnerkredse, hvor han møder Fru Boye; deres uforløste kærlighed ender med hendes forlovelse med en anden. Niels vandrer to år i udlandet, ensom og tom.

Ved hjemkomsten genoptages venskabet med Erik og hans hustru Fennimore, som bor ved Mariager Fjord. Ægteskabet er forkrøblet: Erik drikker og kan ikke skabe, Fennimore elsker desperat og forgæves. Niels og Fennimore indleder en hemmelig affære, der synker i skyld og list. Da Erik omkommer i en vognulykke, styrter Fennimore i selvbebrejdelse og sender Niels bort. Han flygter til Riva ved Gardasøen, finder kort trøst hos den stemmeløse operasangerinde Madame Odéro, men mister også hende.

Hjemme på Lønborggaard gifter Niels sig med den jævnaldrende Gerda Skinnerup; de får en søn og lever lykkeligt, indtil Gerda dør i svangerskabskvaler. Derefter rammes barnet af kramper; i angst råber Niels til Gud, men drengen dør. Knust over sit svigt mod egen ateisme og over dobbelt-tabet melder han sig som frivillig, da krigen bryder ud. Han bliver skudt gennem lungen, indlagt på et lazaret mellem tre døende kammerater og afviser præsten. Han dør efter to døgn med erkendelsen af menneskets fundamentale ensomhed og af livets manglende mening uden gud. [Factuality]",4
"Summary #4

Midt i 1800-tallets Danmark, på Lønborggaard og nabogården Bliderne, vokser Bartholine Blider op omgivet af praktiske slægtninge; hun lever i digte og drømmer sig væk. Da den unge godsejer Lyhne vender hjem fra udlandet og frier, ser hun i ham frelsen, men ægteskabet skuffer hurtigt: Lyhne trættes af hendes romantik, hun bliver kølig og indesluttet, og graviditeten bliver hans eneste trøst. Sønnen Niels vokser op mellem moderens fantasi og faderens jordbundne virkelighed, usikker på, hvordan man bliver “stor”.

Efter konfirmationen kommer huslærer Hr. Bigum og Lyhnes elegante, syge søster Edele til gården. Bigum forelsker sig håbløst i Edele, bliver offentligt afvist og forlader stedet; Edele dør kort efter. Niels’ barnetro brydes, da hans bøn om hendes liv ikke høres. Barndomsvennen Erik Refstrup, nu billedhugger, trækker Niels med til Københavns kunstnerkredse, hvor han møder Fru Boye; deres uforløste kærlighed ender med hendes forlovelse med en anden. Niels vandrer to år i udlandet, ensom og tom.

Ved hjemkomsten genoptages venskabet med Erik og hans hustru Fennimore, som bor ved Mariager Fjord. Ægteskabet er forkrøblet: Erik drikker og kan ikke skabe, Fennimore elsker desperat og forgæves. Niels og Fennimore indleder en hemmelig affære, der synker i skyld og list. Da Erik omkommer i en vognulykke, styrter Fennimore i selvbebrejdelse og sender Niels bort. Han flygter til Riva ved Gardasøen, finder kort trøst hos den stemmeløse operasangerinde Madame Odéro, men mister også hende.

Hjemme på Lønborggaard gifter Niels sig med den jævnaldrende Gerda Skinnerup; de får en søn og lever lykkeligt, indtil Gerda dør i svangerskabskvaler. Derefter rammes barnet af kramper; i angst råber Niels til Gud, men drengen dør. Knust over sit svigt mod egen ateisme og over dobbelt-tabet melder han sig som frivillig, da krigen bryder ud. Han bliver skudt gennem lungen, indlagt på et lazaret mellem tre døende kammerater og afviser præsten. Han dør efter to døgn med erkendelsen af menneskets fundamentale ensomhed og af livets manglende mening uden gud. [Time]",5
"Summary #4

Midt i 1800-tallets Danmark, på Lønborggaard og nabogården Bliderne, vokser Bartholine Blider op omgivet af praktiske slægtninge; hun lever i digte og drømmer sig væk. Da den unge godsejer Lyhne vender hjem fra udlandet og frier, ser hun i ham frelsen, men ægteskabet skuffer hurtigt: Lyhne trættes af hendes romantik, hun bliver kølig og indesluttet, og graviditeten bliver hans eneste trøst. Sønnen Niels vokser op mellem moderens fantasi og faderens jordbundne virkelighed, usikker på, hvordan man bliver “stor”.

Efter konfirmationen kommer huslærer Hr. Bigum og Lyhnes elegante, syge søster Edele til gården. Bigum forelsker sig håbløst i Edele, bliver offentligt afvist og forlader stedet; Edele dør kort efter. Niels’ barnetro brydes, da hans bøn om hendes liv ikke høres. Barndomsvennen Erik Refstrup, nu billedhugger, trækker Niels med til Københavns kunstnerkredse, hvor han møder Fru Boye; deres uforløste kærlighed ender med hendes forlovelse med en anden. Niels vandrer to år i udlandet, ensom og tom.

Ved hjemkomsten genoptages venskabet med Erik og hans hustru Fennimore, som bor ved Mariager Fjord. Ægteskabet er forkrøblet: Erik drikker og kan ikke skabe, Fennimore elsker desperat og forgæves. Niels og Fennimore indleder en hemmelig affære, der synker i skyld og list. Da Erik omkommer i en vognulykke, styrter Fennimore i selvbebrejdelse og sender Niels bort. Han flygter til Riva ved Gardasøen, finder kort trøst hos den stemmeløse operasangerinde Madame Odéro, men mister også hende.

Hjemme på Lønborggaard gifter Niels sig med den jævnaldrende Gerda Skinnerup; de får en søn og lever lykkeligt, indtil Gerda dør i svangerskabskvaler. Derefter rammes barnet af kramper; i angst råber Niels til Gud, men drengen dør. Knust over sit svigt mod egen ateisme og over dobbelt-tabet melder han sig som frivillig, da krigen bryder ud. Han bliver skudt gennem lungen, indlagt på et lazaret mellem tre døende kammerater og afviser præsten. Han dør efter to døgn med erkendelsen af menneskets fundamentale ensomhed og af livets manglende mening uden gud. [Place]",5
"Summary #4

Midt i 1800-tallets Danmark, på Lønborggaard og nabogården Bliderne, vokser Bartholine Blider op omgivet af praktiske slægtninge; hun lever i digte og drømmer sig væk. Da den unge godsejer Lyhne vender hjem fra udlandet og frier, ser hun i ham frelsen, men ægteskabet skuffer hurtigt: Lyhne trættes af hendes romantik, hun bliver kølig og indesluttet, og graviditeten bliver hans eneste trøst. Sønnen Niels vokser op mellem moderens fantasi og faderens jordbundne virkelighed, usikker på, hvordan man bliver “stor”.

Efter konfirmationen kommer huslærer Hr. Bigum og Lyhnes elegante, syge søster Edele til gården. Bigum forelsker sig håbløst i Edele, bliver offentligt afvist og forlader stedet; Edele dør kort efter. Niels’ barnetro brydes, da hans bøn om hendes liv ikke høres. Barndomsvennen Erik Refstrup, nu billedhugger, trækker Niels med til Københavns kunstnerkredse, hvor han møder Fru Boye; deres uforløste kærlighed ender med hendes forlovelse med en anden. Niels vandrer to år i udlandet, ensom og tom.

Ved hjemkomsten genoptages venskabet med Erik og hans hustru Fennimore, som bor ved Mariager Fjord. Ægteskabet er forkrøblet: Erik drikker og kan ikke skabe, Fennimore elsker desperat og forgæves. Niels og Fennimore indleder en hemmelig affære, der synker i skyld og list. Da Erik omkommer i en vognulykke, styrter Fennimore i selvbebrejdelse og sender Niels bort. Han flygter til Riva ved Gardasøen, finder kort trøst hos den stemmeløse operasangerinde Madame Odéro, men mister også hende.

Hjemme på Lønborggaard gifter Niels sig med den jævnaldrende Gerda Skinnerup; de får en søn og lever lykkeligt, indtil Gerda dør i svangerskabskvaler. Derefter rammes barnet af kramper; i angst råber Niels til Gud, men drengen dør. Knust over sit svigt mod egen ateisme og over dobbelt-tabet melder han sig som frivillig, da krigen bryder ud. Han bliver skudt gennem lungen, indlagt på et lazaret mellem tre døende kammerater og afviser præsten. Han dør efter to døgn med erkendelsen af menneskets fundamentale ensomhed og af livets manglende mening uden gud. [Characters]",4
"Summary #4

Midt i 1800-tallets Danmark, på Lønborggaard og nabogården Bliderne, vokser Bartholine Blider op omgivet af praktiske slægtninge; hun lever i digte og drømmer sig væk. Da den unge godsejer Lyhne vender hjem fra udlandet og frier, ser hun i ham frelsen, men ægteskabet skuffer hurtigt: Lyhne trættes af hendes romantik, hun bliver kølig og indesluttet, og graviditeten bliver hans eneste trøst. Sønnen Niels vokser op mellem moderens fantasi og faderens jordbundne virkelighed, usikker på, hvordan man bliver “stor”.

Efter konfirmationen kommer huslærer Hr. Bigum og Lyhnes elegante, syge søster Edele til gården. Bigum forelsker sig håbløst i Edele, bliver offentligt afvist og forlader stedet; Edele dør kort efter. Niels’ barnetro brydes, da hans bøn om hendes liv ikke høres. Barndomsvennen Erik Refstrup, nu billedhugger, trækker Niels med til Københavns kunstnerkredse, hvor han møder Fru Boye; deres uforløste kærlighed ender med hendes forlovelse med en anden. Niels vandrer to år i udlandet, ensom og tom.

Ved hjemkomsten genoptages venskabet med Erik og hans hustru Fennimore, som bor ved Mariager Fjord. Ægteskabet er forkrøblet: Erik drikker og kan ikke skabe, Fennimore elsker desperat og forgæves. Niels og Fennimore indleder en hemmelig affære, der synker i skyld og list. Da Erik omkommer i en vognulykke, styrter Fennimore i selvbebrejdelse og sender Niels bort. Han flygter til Riva ved Gardasøen, finder kort trøst hos den stemmeløse operasangerinde Madame Odéro, men mister også hende.

Hjemme på Lønborggaard gifter Niels sig med den jævnaldrende Gerda Skinnerup; de får en søn og lever lykkeligt, indtil Gerda dør i svangerskabskvaler. Derefter rammes barnet af kramper; i angst råber Niels til Gud, men drengen dør. Knust over sit svigt mod egen ateisme og over dobbelt-tabet melder han sig som frivillig, da krigen bryder ud. Han bliver skudt gennem lungen, indlagt på et lazaret mellem tre døende kammerater og afviser præsten. Han dør efter to døgn med erkendelsen af menneskets fundamentale ensomhed og af livets manglende mening uden gud. [Plot]",4
"Summary #4

Midt i 1800-tallets Danmark, på Lønborggaard og nabogården Bliderne, vokser Bartholine Blider op omgivet af praktiske slægtninge; hun lever i digte og drømmer sig væk. Da den unge godsejer Lyhne vender hjem fra udlandet og frier, ser hun i ham frelsen, men ægteskabet skuffer hurtigt: Lyhne trættes af hendes romantik, hun bliver kølig og indesluttet, og graviditeten bliver hans eneste trøst. Sønnen Niels vokser op mellem moderens fantasi og faderens jordbundne virkelighed, usikker på, hvordan man bliver “stor”.

Efter konfirmationen kommer huslærer Hr. Bigum og Lyhnes elegante, syge søster Edele til gården. Bigum forelsker sig håbløst i Edele, bliver offentligt afvist og forlader stedet; Edele dør kort efter. Niels’ barnetro brydes, da hans bøn om hendes liv ikke høres. Barndomsvennen Erik Refstrup, nu billedhugger, trækker Niels med til Københavns kunstnerkredse, hvor han møder Fru Boye; deres uforløste kærlighed ender med hendes forlovelse med en anden. Niels vandrer to år i udlandet, ensom og tom.

Ved hjemkomsten genoptages venskabet med Erik og hans hustru Fennimore, som bor ved Mariager Fjord. Ægteskabet er forkrøblet: Erik drikker og kan ikke skabe, Fennimore elsker desperat og forgæves. Niels og Fennimore indleder en hemmelig affære, der synker i skyld og list. Da Erik omkommer i en vognulykke, styrter Fennimore i selvbebrejdelse og sender Niels bort. Han flygter til Riva ved Gardasøen, finder kort trøst hos den stemmeløse operasangerinde Madame Odéro, men mister også hende.

Hjemme på Lønborggaard gifter Niels sig med den jævnaldrende Gerda Skinnerup; de får en søn og lever lykkeligt, indtil Gerda dør i svangerskabskvaler. Derefter rammes barnet af kramper; i angst råber Niels til Gud, men drengen dør. Knust over sit svigt mod egen ateisme og over dobbelt-tabet melder han sig som frivillig, da krigen bryder ud. Han bliver skudt gennem lungen, indlagt på et lazaret mellem tre døende kammerater og afviser præsten. Han dør efter to døgn med erkendelsen af menneskets fundamentale ensomhed og af livets manglende mening uden gud. [Themes]",4
"Summary #5

Niels Lyhne udspiller sig i det 19-århundredes Danmark og følger hovedpersonen fra barndom til tidlig død. Romanen begynder på landet i Jylland, hvor Niels vokser op i et borgerligt hjem præget af romantisk religiøsitet og moderens død. Som ung sendes han til gymnasium i en provinsby, hvor han møder den ældre digter Erik Hjort og dennes datter Fennimore. Niels udvikler tidligt kunstneriske ambitioner og forlader studierne for at blive forfatter.

Efter moderens død flytter Niels til København, hvor han lever i fattigdom mens han skriver digte. Han genforenes med Fennimore, nu gift med hans ven og studiekammerat Erik Refstrup. Da Erik dør, indleder Niels og Fennimore et forhold, men deres kærlighed er plaget af skyld og usikkerhed. Fennimore forlader Niels og rejser til Italien.

Niels rejser derefter til Rom, hvor han lever i eksil og fortsætter sit forfatterskab. Han oplever flere dødsfald blandt venner og familie, herunder sin fars død. Efter hjemkomsten til Danmark deltager han som frivillig i krigen 1864, hvor han bliver såret og taget til fange. Under fangenskabet konfronteres han med sin ateistiske overbevisning og menneskets eksistentielle ensomhed.

Efter krigen vender Niels tilbage til Danmark, fysisk og psykisk mærket. Han forsøger at genoptage sit forfatterskab men kæmper med inspiration og mening. Han indleder et nyt forhold til en ung kvinde, Gerda, men også dette forhold ender i skuffelse. Niels dør alene i en fjern landsby, endnu ikke fyldt 40 år, uden at have realiseret sit kunstneriske potentiale.

Romanen tematiserer konflikten mellem romantisk idealisme og naturalistisk erkendelse, kunstens vilkår i en materialistisk verden, samt den moderne individuals eksistentielle isolation. Niels' ateisme og hans kamp for at finde mening uden religiøs tro er central gennem hele værket. Værket skildrer også kærlighedens vanskeligheder og kunstnerens ofte selvdestruktive livsvilkår. [Fluency]",3
"Summary #5

Niels Lyhne udspiller sig i det 19-århundredes Danmark og følger hovedpersonen fra barndom til tidlig død. Romanen begynder på landet i Jylland, hvor Niels vokser op i et borgerligt hjem præget af romantisk religiøsitet og moderens død. Som ung sendes han til gymnasium i en provinsby, hvor han møder den ældre digter Erik Hjort og dennes datter Fennimore. Niels udvikler tidligt kunstneriske ambitioner og forlader studierne for at blive forfatter.

Efter moderens død flytter Niels til København, hvor han lever i fattigdom mens han skriver digte. Han genforenes med Fennimore, nu gift med hans ven og studiekammerat Erik Refstrup. Da Erik dør, indleder Niels og Fennimore et forhold, men deres kærlighed er plaget af skyld og usikkerhed. Fennimore forlader Niels og rejser til Italien.

Niels rejser derefter til Rom, hvor han lever i eksil og fortsætter sit forfatterskab. Han oplever flere dødsfald blandt venner og familie, herunder sin fars død. Efter hjemkomsten til Danmark deltager han som frivillig i krigen 1864, hvor han bliver såret og taget til fange. Under fangenskabet konfronteres han med sin ateistiske overbevisning og menneskets eksistentielle ensomhed.

Efter krigen vender Niels tilbage til Danmark, fysisk og psykisk mærket. Han forsøger at genoptage sit forfatterskab men kæmper med inspiration og mening. Han indleder et nyt forhold til en ung kvinde, Gerda, men også dette forhold ender i skuffelse. Niels dør alene i en fjern landsby, endnu ikke fyldt 40 år, uden at have realiseret sit kunstneriske potentiale.

Romanen tematiserer konflikten mellem romantisk idealisme og naturalistisk erkendelse, kunstens vilkår i en materialistisk verden, samt den moderne individuals eksistentielle isolation. Niels' ateisme og hans kamp for at finde mening uden religiøs tro er central gennem hele værket. Værket skildrer også kærlighedens vanskeligheder og kunstnerens ofte selvdestruktive livsvilkår. [Coherence]",4
