Tidsstempel,04/03/2026 12.47.29
"Summary #6

Fru Marie Grubbe, J. P. Jacobsens prosafortælling fra 1876, skildrer en kvindeskæbne i Danmark i det syttende århundrede. Romanen følger Marie fra hendes tidlige år i adelig omgangskreds og hoffet til et gradvist fald i social status, med handlingsforløb, der bevæger sig mellem slot og herregård, provinsens gårde og kystlandskaber med færger og både.

Handlingen indledes med Maries ungdom i de aristokratiske kredse, hvor hun indgås i et arrangeret ægteskab med en af sin stand passende mand. Samlivet og hoflivet viser sig hurtigt at være utilfredsstillende for hende; hun føler sig fremmedgjort i de sociale roller og længes efter ægte følelsesmæssig forbindelse. Efterhånden udvikler hun et forhold uden for ægteskabet, og denne kærlighedsaffære bliver vendepunktet, der fører til brud med adelen og udstødelse fra tidligere tilhørsforhold.

I de efterfølgende afsnit følger læseren Maries bevægelser bort fra hoffet til mere beskedne omgivelser: hun lever på provinsgods, senere som hustru til mænd af lavere social rang, blandt andet en bådfører, og hendes liv bliver gradvis enklet og håndgribeligt i kontrast til fordums stand. Romanen skildrer nøje de konkrete begivenheder—ægteskaber, affærer, flytninger og social isolation—in i kronologisk rækkefølge frem mod hendes alderdom, hvor hun lever som en marginaliseret figur i lokalsamfundet.

Tematisk berører teksten konflikt mellem personlig lidenskab og sociale normer, kønnenes begrænsninger i 1600-tallets Danmark samt klasseskel og konsekvenserne af social eksklusion. Jacobsen holder fokus på Maries indre liv og de ydre omstændigheders pres med en retlinet, observerende fremstilling af de begivenheder, der fjerner hende fra adelsstandens trygge rammer og fører til et liv på samfundets abonnementsgrænse. [Time]",3
"Summary #6

Fru Marie Grubbe, J. P. Jacobsens prosafortælling fra 1876, skildrer en kvindeskæbne i Danmark i det syttende århundrede. Romanen følger Marie fra hendes tidlige år i adelig omgangskreds og hoffet til et gradvist fald i social status, med handlingsforløb, der bevæger sig mellem slot og herregård, provinsens gårde og kystlandskaber med færger og både.

Handlingen indledes med Maries ungdom i de aristokratiske kredse, hvor hun indgås i et arrangeret ægteskab med en af sin stand passende mand. Samlivet og hoflivet viser sig hurtigt at være utilfredsstillende for hende; hun føler sig fremmedgjort i de sociale roller og længes efter ægte følelsesmæssig forbindelse. Efterhånden udvikler hun et forhold uden for ægteskabet, og denne kærlighedsaffære bliver vendepunktet, der fører til brud med adelen og udstødelse fra tidligere tilhørsforhold.

I de efterfølgende afsnit følger læseren Maries bevægelser bort fra hoffet til mere beskedne omgivelser: hun lever på provinsgods, senere som hustru til mænd af lavere social rang, blandt andet en bådfører, og hendes liv bliver gradvis enklet og håndgribeligt i kontrast til fordums stand. Romanen skildrer nøje de konkrete begivenheder—ægteskaber, affærer, flytninger og social isolation—in i kronologisk rækkefølge frem mod hendes alderdom, hvor hun lever som en marginaliseret figur i lokalsamfundet.

Tematisk berører teksten konflikt mellem personlig lidenskab og sociale normer, kønnenes begrænsninger i 1600-tallets Danmark samt klasseskel og konsekvenserne af social eksklusion. Jacobsen holder fokus på Maries indre liv og de ydre omstændigheders pres med en retlinet, observerende fremstilling af de begivenheder, der fjerner hende fra adelsstandens trygge rammer og fører til et liv på samfundets abonnementsgrænse. [Place]",3
"Summary #6

Fru Marie Grubbe, J. P. Jacobsens prosafortælling fra 1876, skildrer en kvindeskæbne i Danmark i det syttende århundrede. Romanen følger Marie fra hendes tidlige år i adelig omgangskreds og hoffet til et gradvist fald i social status, med handlingsforløb, der bevæger sig mellem slot og herregård, provinsens gårde og kystlandskaber med færger og både.

Handlingen indledes med Maries ungdom i de aristokratiske kredse, hvor hun indgås i et arrangeret ægteskab med en af sin stand passende mand. Samlivet og hoflivet viser sig hurtigt at være utilfredsstillende for hende; hun føler sig fremmedgjort i de sociale roller og længes efter ægte følelsesmæssig forbindelse. Efterhånden udvikler hun et forhold uden for ægteskabet, og denne kærlighedsaffære bliver vendepunktet, der fører til brud med adelen og udstødelse fra tidligere tilhørsforhold.

I de efterfølgende afsnit følger læseren Maries bevægelser bort fra hoffet til mere beskedne omgivelser: hun lever på provinsgods, senere som hustru til mænd af lavere social rang, blandt andet en bådfører, og hendes liv bliver gradvis enklet og håndgribeligt i kontrast til fordums stand. Romanen skildrer nøje de konkrete begivenheder—ægteskaber, affærer, flytninger og social isolation—in i kronologisk rækkefølge frem mod hendes alderdom, hvor hun lever som en marginaliseret figur i lokalsamfundet.

Tematisk berører teksten konflikt mellem personlig lidenskab og sociale normer, kønnenes begrænsninger i 1600-tallets Danmark samt klasseskel og konsekvenserne af social eksklusion. Jacobsen holder fokus på Maries indre liv og de ydre omstændigheders pres med en retlinet, observerende fremstilling af de begivenheder, der fjerner hende fra adelsstandens trygge rammer og fører til et liv på samfundets abonnementsgrænse. [Characters]",3
"Summary #6

Fru Marie Grubbe, J. P. Jacobsens prosafortælling fra 1876, skildrer en kvindeskæbne i Danmark i det syttende århundrede. Romanen følger Marie fra hendes tidlige år i adelig omgangskreds og hoffet til et gradvist fald i social status, med handlingsforløb, der bevæger sig mellem slot og herregård, provinsens gårde og kystlandskaber med færger og både.

Handlingen indledes med Maries ungdom i de aristokratiske kredse, hvor hun indgås i et arrangeret ægteskab med en af sin stand passende mand. Samlivet og hoflivet viser sig hurtigt at være utilfredsstillende for hende; hun føler sig fremmedgjort i de sociale roller og længes efter ægte følelsesmæssig forbindelse. Efterhånden udvikler hun et forhold uden for ægteskabet, og denne kærlighedsaffære bliver vendepunktet, der fører til brud med adelen og udstødelse fra tidligere tilhørsforhold.

I de efterfølgende afsnit følger læseren Maries bevægelser bort fra hoffet til mere beskedne omgivelser: hun lever på provinsgods, senere som hustru til mænd af lavere social rang, blandt andet en bådfører, og hendes liv bliver gradvis enklet og håndgribeligt i kontrast til fordums stand. Romanen skildrer nøje de konkrete begivenheder—ægteskaber, affærer, flytninger og social isolation—in i kronologisk rækkefølge frem mod hendes alderdom, hvor hun lever som en marginaliseret figur i lokalsamfundet.

Tematisk berører teksten konflikt mellem personlig lidenskab og sociale normer, kønnenes begrænsninger i 1600-tallets Danmark samt klasseskel og konsekvenserne af social eksklusion. Jacobsen holder fokus på Maries indre liv og de ydre omstændigheders pres med en retlinet, observerende fremstilling af de begivenheder, der fjerner hende fra adelsstandens trygge rammer og fører til et liv på samfundets abonnementsgrænse. [Plot]",2
"Summary #6

Fru Marie Grubbe, J. P. Jacobsens prosafortælling fra 1876, skildrer en kvindeskæbne i Danmark i det syttende århundrede. Romanen følger Marie fra hendes tidlige år i adelig omgangskreds og hoffet til et gradvist fald i social status, med handlingsforløb, der bevæger sig mellem slot og herregård, provinsens gårde og kystlandskaber med færger og både.

Handlingen indledes med Maries ungdom i de aristokratiske kredse, hvor hun indgås i et arrangeret ægteskab med en af sin stand passende mand. Samlivet og hoflivet viser sig hurtigt at være utilfredsstillende for hende; hun føler sig fremmedgjort i de sociale roller og længes efter ægte følelsesmæssig forbindelse. Efterhånden udvikler hun et forhold uden for ægteskabet, og denne kærlighedsaffære bliver vendepunktet, der fører til brud med adelen og udstødelse fra tidligere tilhørsforhold.

I de efterfølgende afsnit følger læseren Maries bevægelser bort fra hoffet til mere beskedne omgivelser: hun lever på provinsgods, senere som hustru til mænd af lavere social rang, blandt andet en bådfører, og hendes liv bliver gradvis enklet og håndgribeligt i kontrast til fordums stand. Romanen skildrer nøje de konkrete begivenheder—ægteskaber, affærer, flytninger og social isolation—in i kronologisk rækkefølge frem mod hendes alderdom, hvor hun lever som en marginaliseret figur i lokalsamfundet.

Tematisk berører teksten konflikt mellem personlig lidenskab og sociale normer, kønnenes begrænsninger i 1600-tallets Danmark samt klasseskel og konsekvenserne af social eksklusion. Jacobsen holder fokus på Maries indre liv og de ydre omstændigheders pres med en retlinet, observerende fremstilling af de begivenheder, der fjerner hende fra adelsstandens trygge rammer og fører til et liv på samfundets abonnementsgrænse. [Themes]",5
"Summary #7

Romanen følger Marie Grubbe, datter af Erik Grubbe på Tjele Hovedgaard, gennem hele hendes liv i 1600-tallets Danmark. Historien begynder, da Marie som fjortenårig vokser op på Tjele, og slutter, da hun som gammel kvinde dør som fattig færgemand på Falster. Undervejs oplever hun adelig opvækst, ægteskab med kongens uægte søn Ulrik Frederik Gyldenløve, skilsmisse, forfølgelse, fattigdom og til sidst et enkelt liv som færgemand sammen med Søren Ladefoged.  

Handlingen udspiller sig over hele Danmark – fra Tjele og København til Norge, Frankrig og tilbage igen – og gennemlever både krig, pest og sociale omvæltninger. Marie gifter sig først med Ulrik Frederik, men ægteskabet ender i bitter skilsmisse. Hun forsøger derefter at finde lykken med Sti Høg, men også dette forhold mislykkes. Efter at have mistet sin formue og sin position, ender hun som færgemand på Falster, hvor hun lever sammen med Søren, indtil han dør, og hun selv følger efter få år senere.  

Romanen skildrer Maries kamp for kærlighed, værdighed og selvstændighed i et samfund, hvor kvinder har få rettigheder, og hvor hendes valg konsekvent straffes. Den tematiserer livets skrøbelighed, kærlighedens pris og den sociale skæbne, der ikke kan brydes – selv ikke for en adelig kvinde. [Fluency]",3
"Summary #7

Romanen følger Marie Grubbe, datter af Erik Grubbe på Tjele Hovedgaard, gennem hele hendes liv i 1600-tallets Danmark. Historien begynder, da Marie som fjortenårig vokser op på Tjele, og slutter, da hun som gammel kvinde dør som fattig færgemand på Falster. Undervejs oplever hun adelig opvækst, ægteskab med kongens uægte søn Ulrik Frederik Gyldenløve, skilsmisse, forfølgelse, fattigdom og til sidst et enkelt liv som færgemand sammen med Søren Ladefoged.  

Handlingen udspiller sig over hele Danmark – fra Tjele og København til Norge, Frankrig og tilbage igen – og gennemlever både krig, pest og sociale omvæltninger. Marie gifter sig først med Ulrik Frederik, men ægteskabet ender i bitter skilsmisse. Hun forsøger derefter at finde lykken med Sti Høg, men også dette forhold mislykkes. Efter at have mistet sin formue og sin position, ender hun som færgemand på Falster, hvor hun lever sammen med Søren, indtil han dør, og hun selv følger efter få år senere.  

Romanen skildrer Maries kamp for kærlighed, værdighed og selvstændighed i et samfund, hvor kvinder har få rettigheder, og hvor hendes valg konsekvent straffes. Den tematiserer livets skrøbelighed, kærlighedens pris og den sociale skæbne, der ikke kan brydes – selv ikke for en adelig kvinde. [Coherence]",3
"Summary #7

Romanen følger Marie Grubbe, datter af Erik Grubbe på Tjele Hovedgaard, gennem hele hendes liv i 1600-tallets Danmark. Historien begynder, da Marie som fjortenårig vokser op på Tjele, og slutter, da hun som gammel kvinde dør som fattig færgemand på Falster. Undervejs oplever hun adelig opvækst, ægteskab med kongens uægte søn Ulrik Frederik Gyldenløve, skilsmisse, forfølgelse, fattigdom og til sidst et enkelt liv som færgemand sammen med Søren Ladefoged.  

Handlingen udspiller sig over hele Danmark – fra Tjele og København til Norge, Frankrig og tilbage igen – og gennemlever både krig, pest og sociale omvæltninger. Marie gifter sig først med Ulrik Frederik, men ægteskabet ender i bitter skilsmisse. Hun forsøger derefter at finde lykken med Sti Høg, men også dette forhold mislykkes. Efter at have mistet sin formue og sin position, ender hun som færgemand på Falster, hvor hun lever sammen med Søren, indtil han dør, og hun selv følger efter få år senere.  

Romanen skildrer Maries kamp for kærlighed, værdighed og selvstændighed i et samfund, hvor kvinder har få rettigheder, og hvor hendes valg konsekvent straffes. Den tematiserer livets skrøbelighed, kærlighedens pris og den sociale skæbne, der ikke kan brydes – selv ikke for en adelig kvinde. [Relevance]",4
"Summary #7

Romanen følger Marie Grubbe, datter af Erik Grubbe på Tjele Hovedgaard, gennem hele hendes liv i 1600-tallets Danmark. Historien begynder, da Marie som fjortenårig vokser op på Tjele, og slutter, da hun som gammel kvinde dør som fattig færgemand på Falster. Undervejs oplever hun adelig opvækst, ægteskab med kongens uægte søn Ulrik Frederik Gyldenløve, skilsmisse, forfølgelse, fattigdom og til sidst et enkelt liv som færgemand sammen med Søren Ladefoged.  

Handlingen udspiller sig over hele Danmark – fra Tjele og København til Norge, Frankrig og tilbage igen – og gennemlever både krig, pest og sociale omvæltninger. Marie gifter sig først med Ulrik Frederik, men ægteskabet ender i bitter skilsmisse. Hun forsøger derefter at finde lykken med Sti Høg, men også dette forhold mislykkes. Efter at have mistet sin formue og sin position, ender hun som færgemand på Falster, hvor hun lever sammen med Søren, indtil han dør, og hun selv følger efter få år senere.  

Romanen skildrer Maries kamp for kærlighed, værdighed og selvstændighed i et samfund, hvor kvinder har få rettigheder, og hvor hendes valg konsekvent straffes. Den tematiserer livets skrøbelighed, kærlighedens pris og den sociale skæbne, der ikke kan brydes – selv ikke for en adelig kvinde. [Factuality]",3
"Summary #7

Romanen følger Marie Grubbe, datter af Erik Grubbe på Tjele Hovedgaard, gennem hele hendes liv i 1600-tallets Danmark. Historien begynder, da Marie som fjortenårig vokser op på Tjele, og slutter, da hun som gammel kvinde dør som fattig færgemand på Falster. Undervejs oplever hun adelig opvækst, ægteskab med kongens uægte søn Ulrik Frederik Gyldenløve, skilsmisse, forfølgelse, fattigdom og til sidst et enkelt liv som færgemand sammen med Søren Ladefoged.  

Handlingen udspiller sig over hele Danmark – fra Tjele og København til Norge, Frankrig og tilbage igen – og gennemlever både krig, pest og sociale omvæltninger. Marie gifter sig først med Ulrik Frederik, men ægteskabet ender i bitter skilsmisse. Hun forsøger derefter at finde lykken med Sti Høg, men også dette forhold mislykkes. Efter at have mistet sin formue og sin position, ender hun som færgemand på Falster, hvor hun lever sammen med Søren, indtil han dør, og hun selv følger efter få år senere.  

Romanen skildrer Maries kamp for kærlighed, værdighed og selvstændighed i et samfund, hvor kvinder har få rettigheder, og hvor hendes valg konsekvent straffes. Den tematiserer livets skrøbelighed, kærlighedens pris og den sociale skæbne, der ikke kan brydes – selv ikke for en adelig kvinde. [Time]",4
"Summary #7

Romanen følger Marie Grubbe, datter af Erik Grubbe på Tjele Hovedgaard, gennem hele hendes liv i 1600-tallets Danmark. Historien begynder, da Marie som fjortenårig vokser op på Tjele, og slutter, da hun som gammel kvinde dør som fattig færgemand på Falster. Undervejs oplever hun adelig opvækst, ægteskab med kongens uægte søn Ulrik Frederik Gyldenløve, skilsmisse, forfølgelse, fattigdom og til sidst et enkelt liv som færgemand sammen med Søren Ladefoged.  

Handlingen udspiller sig over hele Danmark – fra Tjele og København til Norge, Frankrig og tilbage igen – og gennemlever både krig, pest og sociale omvæltninger. Marie gifter sig først med Ulrik Frederik, men ægteskabet ender i bitter skilsmisse. Hun forsøger derefter at finde lykken med Sti Høg, men også dette forhold mislykkes. Efter at have mistet sin formue og sin position, ender hun som færgemand på Falster, hvor hun lever sammen med Søren, indtil han dør, og hun selv følger efter få år senere.  

Romanen skildrer Maries kamp for kærlighed, værdighed og selvstændighed i et samfund, hvor kvinder har få rettigheder, og hvor hendes valg konsekvent straffes. Den tematiserer livets skrøbelighed, kærlighedens pris og den sociale skæbne, der ikke kan brydes – selv ikke for en adelig kvinde. [Place]",4
"Summary #7

Romanen følger Marie Grubbe, datter af Erik Grubbe på Tjele Hovedgaard, gennem hele hendes liv i 1600-tallets Danmark. Historien begynder, da Marie som fjortenårig vokser op på Tjele, og slutter, da hun som gammel kvinde dør som fattig færgemand på Falster. Undervejs oplever hun adelig opvækst, ægteskab med kongens uægte søn Ulrik Frederik Gyldenløve, skilsmisse, forfølgelse, fattigdom og til sidst et enkelt liv som færgemand sammen med Søren Ladefoged.  

Handlingen udspiller sig over hele Danmark – fra Tjele og København til Norge, Frankrig og tilbage igen – og gennemlever både krig, pest og sociale omvæltninger. Marie gifter sig først med Ulrik Frederik, men ægteskabet ender i bitter skilsmisse. Hun forsøger derefter at finde lykken med Sti Høg, men også dette forhold mislykkes. Efter at have mistet sin formue og sin position, ender hun som færgemand på Falster, hvor hun lever sammen med Søren, indtil han dør, og hun selv følger efter få år senere.  

Romanen skildrer Maries kamp for kærlighed, værdighed og selvstændighed i et samfund, hvor kvinder har få rettigheder, og hvor hendes valg konsekvent straffes. Den tematiserer livets skrøbelighed, kærlighedens pris og den sociale skæbne, der ikke kan brydes – selv ikke for en adelig kvinde. [Characters]",4
"Summary #7

Romanen følger Marie Grubbe, datter af Erik Grubbe på Tjele Hovedgaard, gennem hele hendes liv i 1600-tallets Danmark. Historien begynder, da Marie som fjortenårig vokser op på Tjele, og slutter, da hun som gammel kvinde dør som fattig færgemand på Falster. Undervejs oplever hun adelig opvækst, ægteskab med kongens uægte søn Ulrik Frederik Gyldenløve, skilsmisse, forfølgelse, fattigdom og til sidst et enkelt liv som færgemand sammen med Søren Ladefoged.  

Handlingen udspiller sig over hele Danmark – fra Tjele og København til Norge, Frankrig og tilbage igen – og gennemlever både krig, pest og sociale omvæltninger. Marie gifter sig først med Ulrik Frederik, men ægteskabet ender i bitter skilsmisse. Hun forsøger derefter at finde lykken med Sti Høg, men også dette forhold mislykkes. Efter at have mistet sin formue og sin position, ender hun som færgemand på Falster, hvor hun lever sammen med Søren, indtil han dør, og hun selv følger efter få år senere.  

Romanen skildrer Maries kamp for kærlighed, værdighed og selvstændighed i et samfund, hvor kvinder har få rettigheder, og hvor hendes valg konsekvent straffes. Den tematiserer livets skrøbelighed, kærlighedens pris og den sociale skæbne, der ikke kan brydes – selv ikke for en adelig kvinde. [Plot]",4
"Summary #7

Romanen følger Marie Grubbe, datter af Erik Grubbe på Tjele Hovedgaard, gennem hele hendes liv i 1600-tallets Danmark. Historien begynder, da Marie som fjortenårig vokser op på Tjele, og slutter, da hun som gammel kvinde dør som fattig færgemand på Falster. Undervejs oplever hun adelig opvækst, ægteskab med kongens uægte søn Ulrik Frederik Gyldenløve, skilsmisse, forfølgelse, fattigdom og til sidst et enkelt liv som færgemand sammen med Søren Ladefoged.  

Handlingen udspiller sig over hele Danmark – fra Tjele og København til Norge, Frankrig og tilbage igen – og gennemlever både krig, pest og sociale omvæltninger. Marie gifter sig først med Ulrik Frederik, men ægteskabet ender i bitter skilsmisse. Hun forsøger derefter at finde lykken med Sti Høg, men også dette forhold mislykkes. Efter at have mistet sin formue og sin position, ender hun som færgemand på Falster, hvor hun lever sammen med Søren, indtil han dør, og hun selv følger efter få år senere.  

Romanen skildrer Maries kamp for kærlighed, værdighed og selvstændighed i et samfund, hvor kvinder har få rettigheder, og hvor hendes valg konsekvent straffes. Den tematiserer livets skrøbelighed, kærlighedens pris og den sociale skæbne, der ikke kan brydes – selv ikke for en adelig kvinde. [Themes]",4
"Summary #8

Danmark og Norge 1650-1691. Marie Grubbe, datter af Erik Grubbe til Tjele, føres som fjortenårig fra barndommens lindetræer og pryglede tjenestefolk til København, hvor faster Rigitze opdrager hende til hofliv. Under den svenske belejring 1658-59 beundrer hun den døende helt Ulrik Christian Gyldenløve, der forgriber sig på hende og dør. Hun afviser hans letsindige bror Ulrik Frederik, indtil de hemmeligt gifter sig i 1660. Ægteskabet skranter: han kæmper i Spanien, hun isoleres, han drikker og slår, hun opdager Karen Fiol. Efter offentligt slagsmål med elskerinden forvises Marie til Aggershus, hvor Ulrik Frederik ydmyger hende yderligere. Med Sti Høgs opmuntring søger hun skilsmisse; Konsistorium opløser ægteskabet 1674, hun får 12 000 rigsdaler og rejser ud. I Lübeck møder hun Sti Høg igen, følger ham til Paris, men forholdet kølner.

Hjemme igen indgår hun 1684 ægteskab med godsejer Palle Dyre. På Tjele forelsker hun sig i tjeneren Søren; de indleder hemmeligt forhold, opdages, Søren skyder Ane Trinderup, fængsles, slipper ud. Marie skilles 1691 og flygter med Søren. De lever som omrejsende musikanter og færgefolk på Falster, fattige, drikkende, voldelige, men bundet af en urokkelig kærlighed. Da Søren dræber en mand og dør i fængsel, forsørger Marie sig selv, diskuterer med Ludvig Holberg om ansvar og synd, dør fattig og anonym ved hans side.

Romanen følger en kvindes vej gennem tre ægteskaber og fire sociale fald: fra højeste adel til tjenestepige og landevejsmusikant. Den viser ægteskab som magt, kvinder som bytte, længsel efter selvbestemmelse og en kærlighed, der overlever både stand, vold og fattigdom. [Fluency]",2
"Summary #8

Danmark og Norge 1650-1691. Marie Grubbe, datter af Erik Grubbe til Tjele, føres som fjortenårig fra barndommens lindetræer og pryglede tjenestefolk til København, hvor faster Rigitze opdrager hende til hofliv. Under den svenske belejring 1658-59 beundrer hun den døende helt Ulrik Christian Gyldenløve, der forgriber sig på hende og dør. Hun afviser hans letsindige bror Ulrik Frederik, indtil de hemmeligt gifter sig i 1660. Ægteskabet skranter: han kæmper i Spanien, hun isoleres, han drikker og slår, hun opdager Karen Fiol. Efter offentligt slagsmål med elskerinden forvises Marie til Aggershus, hvor Ulrik Frederik ydmyger hende yderligere. Med Sti Høgs opmuntring søger hun skilsmisse; Konsistorium opløser ægteskabet 1674, hun får 12 000 rigsdaler og rejser ud. I Lübeck møder hun Sti Høg igen, følger ham til Paris, men forholdet kølner.

Hjemme igen indgår hun 1684 ægteskab med godsejer Palle Dyre. På Tjele forelsker hun sig i tjeneren Søren; de indleder hemmeligt forhold, opdages, Søren skyder Ane Trinderup, fængsles, slipper ud. Marie skilles 1691 og flygter med Søren. De lever som omrejsende musikanter og færgefolk på Falster, fattige, drikkende, voldelige, men bundet af en urokkelig kærlighed. Da Søren dræber en mand og dør i fængsel, forsørger Marie sig selv, diskuterer med Ludvig Holberg om ansvar og synd, dør fattig og anonym ved hans side.

Romanen følger en kvindes vej gennem tre ægteskaber og fire sociale fald: fra højeste adel til tjenestepige og landevejsmusikant. Den viser ægteskab som magt, kvinder som bytte, længsel efter selvbestemmelse og en kærlighed, der overlever både stand, vold og fattigdom. [Coherence]",3
"Summary #8

Danmark og Norge 1650-1691. Marie Grubbe, datter af Erik Grubbe til Tjele, føres som fjortenårig fra barndommens lindetræer og pryglede tjenestefolk til København, hvor faster Rigitze opdrager hende til hofliv. Under den svenske belejring 1658-59 beundrer hun den døende helt Ulrik Christian Gyldenløve, der forgriber sig på hende og dør. Hun afviser hans letsindige bror Ulrik Frederik, indtil de hemmeligt gifter sig i 1660. Ægteskabet skranter: han kæmper i Spanien, hun isoleres, han drikker og slår, hun opdager Karen Fiol. Efter offentligt slagsmål med elskerinden forvises Marie til Aggershus, hvor Ulrik Frederik ydmyger hende yderligere. Med Sti Høgs opmuntring søger hun skilsmisse; Konsistorium opløser ægteskabet 1674, hun får 12 000 rigsdaler og rejser ud. I Lübeck møder hun Sti Høg igen, følger ham til Paris, men forholdet kølner.

Hjemme igen indgår hun 1684 ægteskab med godsejer Palle Dyre. På Tjele forelsker hun sig i tjeneren Søren; de indleder hemmeligt forhold, opdages, Søren skyder Ane Trinderup, fængsles, slipper ud. Marie skilles 1691 og flygter med Søren. De lever som omrejsende musikanter og færgefolk på Falster, fattige, drikkende, voldelige, men bundet af en urokkelig kærlighed. Da Søren dræber en mand og dør i fængsel, forsørger Marie sig selv, diskuterer med Ludvig Holberg om ansvar og synd, dør fattig og anonym ved hans side.

Romanen følger en kvindes vej gennem tre ægteskaber og fire sociale fald: fra højeste adel til tjenestepige og landevejsmusikant. Den viser ægteskab som magt, kvinder som bytte, længsel efter selvbestemmelse og en kærlighed, der overlever både stand, vold og fattigdom. [Relevance]",3
"Summary #8

Danmark og Norge 1650-1691. Marie Grubbe, datter af Erik Grubbe til Tjele, føres som fjortenårig fra barndommens lindetræer og pryglede tjenestefolk til København, hvor faster Rigitze opdrager hende til hofliv. Under den svenske belejring 1658-59 beundrer hun den døende helt Ulrik Christian Gyldenløve, der forgriber sig på hende og dør. Hun afviser hans letsindige bror Ulrik Frederik, indtil de hemmeligt gifter sig i 1660. Ægteskabet skranter: han kæmper i Spanien, hun isoleres, han drikker og slår, hun opdager Karen Fiol. Efter offentligt slagsmål med elskerinden forvises Marie til Aggershus, hvor Ulrik Frederik ydmyger hende yderligere. Med Sti Høgs opmuntring søger hun skilsmisse; Konsistorium opløser ægteskabet 1674, hun får 12 000 rigsdaler og rejser ud. I Lübeck møder hun Sti Høg igen, følger ham til Paris, men forholdet kølner.

Hjemme igen indgår hun 1684 ægteskab med godsejer Palle Dyre. På Tjele forelsker hun sig i tjeneren Søren; de indleder hemmeligt forhold, opdages, Søren skyder Ane Trinderup, fængsles, slipper ud. Marie skilles 1691 og flygter med Søren. De lever som omrejsende musikanter og færgefolk på Falster, fattige, drikkende, voldelige, men bundet af en urokkelig kærlighed. Da Søren dræber en mand og dør i fængsel, forsørger Marie sig selv, diskuterer med Ludvig Holberg om ansvar og synd, dør fattig og anonym ved hans side.

Romanen følger en kvindes vej gennem tre ægteskaber og fire sociale fald: fra højeste adel til tjenestepige og landevejsmusikant. Den viser ægteskab som magt, kvinder som bytte, længsel efter selvbestemmelse og en kærlighed, der overlever både stand, vold og fattigdom. [Factuality]",3
"Summary #8

Danmark og Norge 1650-1691. Marie Grubbe, datter af Erik Grubbe til Tjele, føres som fjortenårig fra barndommens lindetræer og pryglede tjenestefolk til København, hvor faster Rigitze opdrager hende til hofliv. Under den svenske belejring 1658-59 beundrer hun den døende helt Ulrik Christian Gyldenløve, der forgriber sig på hende og dør. Hun afviser hans letsindige bror Ulrik Frederik, indtil de hemmeligt gifter sig i 1660. Ægteskabet skranter: han kæmper i Spanien, hun isoleres, han drikker og slår, hun opdager Karen Fiol. Efter offentligt slagsmål med elskerinden forvises Marie til Aggershus, hvor Ulrik Frederik ydmyger hende yderligere. Med Sti Høgs opmuntring søger hun skilsmisse; Konsistorium opløser ægteskabet 1674, hun får 12 000 rigsdaler og rejser ud. I Lübeck møder hun Sti Høg igen, følger ham til Paris, men forholdet kølner.

Hjemme igen indgår hun 1684 ægteskab med godsejer Palle Dyre. På Tjele forelsker hun sig i tjeneren Søren; de indleder hemmeligt forhold, opdages, Søren skyder Ane Trinderup, fængsles, slipper ud. Marie skilles 1691 og flygter med Søren. De lever som omrejsende musikanter og færgefolk på Falster, fattige, drikkende, voldelige, men bundet af en urokkelig kærlighed. Da Søren dræber en mand og dør i fængsel, forsørger Marie sig selv, diskuterer med Ludvig Holberg om ansvar og synd, dør fattig og anonym ved hans side.

Romanen følger en kvindes vej gennem tre ægteskaber og fire sociale fald: fra højeste adel til tjenestepige og landevejsmusikant. Den viser ægteskab som magt, kvinder som bytte, længsel efter selvbestemmelse og en kærlighed, der overlever både stand, vold og fattigdom. [Time]",3
"Summary #8

Danmark og Norge 1650-1691. Marie Grubbe, datter af Erik Grubbe til Tjele, føres som fjortenårig fra barndommens lindetræer og pryglede tjenestefolk til København, hvor faster Rigitze opdrager hende til hofliv. Under den svenske belejring 1658-59 beundrer hun den døende helt Ulrik Christian Gyldenløve, der forgriber sig på hende og dør. Hun afviser hans letsindige bror Ulrik Frederik, indtil de hemmeligt gifter sig i 1660. Ægteskabet skranter: han kæmper i Spanien, hun isoleres, han drikker og slår, hun opdager Karen Fiol. Efter offentligt slagsmål med elskerinden forvises Marie til Aggershus, hvor Ulrik Frederik ydmyger hende yderligere. Med Sti Høgs opmuntring søger hun skilsmisse; Konsistorium opløser ægteskabet 1674, hun får 12 000 rigsdaler og rejser ud. I Lübeck møder hun Sti Høg igen, følger ham til Paris, men forholdet kølner.

Hjemme igen indgår hun 1684 ægteskab med godsejer Palle Dyre. På Tjele forelsker hun sig i tjeneren Søren; de indleder hemmeligt forhold, opdages, Søren skyder Ane Trinderup, fængsles, slipper ud. Marie skilles 1691 og flygter med Søren. De lever som omrejsende musikanter og færgefolk på Falster, fattige, drikkende, voldelige, men bundet af en urokkelig kærlighed. Da Søren dræber en mand og dør i fængsel, forsørger Marie sig selv, diskuterer med Ludvig Holberg om ansvar og synd, dør fattig og anonym ved hans side.

Romanen følger en kvindes vej gennem tre ægteskaber og fire sociale fald: fra højeste adel til tjenestepige og landevejsmusikant. Den viser ægteskab som magt, kvinder som bytte, længsel efter selvbestemmelse og en kærlighed, der overlever både stand, vold og fattigdom. [Place]",3
